demand_id,site_id,product_id,usage_month,qty_used
3554,18,6,2025-09-01,2
3555,18,6,2025-10-01,1
3556,18,6,2025-11-01,0
3557,18,6,2025-12-01,2
3558,18,6,2026-01-01,2
3559,18,6,2026-02-01,2
3560,18,6,2026-03-01,1
3561,18,6,2026-04-01,1
3562,18,6,2026-05-01,1
3563,18,6,2026-06-01,2
3564,18,6,2026-07-01,1
3565,18,2,2025-08-01,1
3566,18,2,2025-09-01,1
3567,18,2,2025-10-01,2
3568,18,2,2025-11-01,1
3569,18,2,2025-12-01,2
3570,18,2,2026-01-01,1
3571,18,2,2026-02-01,1
3572,18,2,2026-03-01,2
3573,18,2,2026-04-01,1
3574,18,2,2026-05-01,1
3575,18,2,2026-06-01,2
3576,18,2,2026-07-01,1
3577,18,5,2025-08-01,2
3578,18,5,2025-09-01,2
3579,18,5,2025-10-01,2
3580,18,5,2025-11-01,0
3581,18,5,2025-12-01,1
3582,18,5,2026-01-01,1
3583,18,5,2026-02-01,2
3584,18,5,2026-03-01,2
3585,18,5,2026-04-01,2
3586,18,5,2026-05-01,1
3587,18,5,2026-06-01,2
3588,18,5,2026-07-01,1
3589,18,8,2025-08-01,2
3590,18,8,2025-09-01,2
3591,18,8,2025-10-01,2
3592,18,8,2025-11-01,1
3593,18,8,2025-12-01,2
3594,18,8,2026-01-01,2
3595,18,8,2026-02-01,2
3596,18,8,2026-03-01,2
3597,18,8,2026-04-01,1
3598,18,8,2026-05-01,2
3599,18,8,2026-06-01,2
3600,18,8,2026-07-01,2
3601,18,3,2025-08-01,2
3602,18,3,2025-09-01,1
3603,18,3,2025-10-01,2
3604,18,3,2025-11-01,1
3605,18,3,2025-12-01,2
3606,18,3,2026-01-01,1
3607,18,3,2026-02-01,1
3608,18,3,2026-03-01,2
3609,18,3,2026-04-01,2
3610,18,3,2026-05-01,1
3611,18,3,2026-06-01,2
3612,18,3,2026-07-01,3
3613,18,22,2025-08-01,50
3614,18,22,2025-09-01,32
3615,18,22,2025-10-01,43
3616,18,22,2025-11-01,46
3617,18,22,2025-12-01,57
3618,18,22,2026-01-01,55
3619,18,22,2026-02-01,7
3620,18,22,2026-03-01,30
3621,18,22,2026-04-01,39
3622,18,22,2026-05-01,28
3623,18,22,2026-06-01,0
3624,18,22,2026-07-01,31
3625,18,18,2025-08-01,8
3626,18,18,2025-09-01,7
3627,18,18,2025-10-01,6
3628,18,18,2025-11-01,8
3629,18,18,2025-12-01,9
3630,18,18,2026-01-01,7
3631,18,18,2026-02-01,11
3632,18,18,2026-03-01,8
3633,18,18,2026-04-01,6
3634,18,18,2026-05-01,5
3635,18,18,2026-06-01,7
3636,18,18,2026-07-01,11
3637,18,13,2025-08-01,1
3638,18,13,2025-09-01,1
3639,18,13,2025-10-01,1
3640,18,13,2025-11-01,2
3641,18,13,2025-12-01,1
3642,18,13,2026-01-01,1
3643,18,13,2026-02-01,1
3644,18,13,2026-03-01,1
3645,18,13,2026-04-01,1
3646,18,13,2026-05-01,1
3647,18,13,2026-06-01,1
3648,18,13,2026-07-01,1
3649,18,16,2025-08-01,4
3650,18,16,2025-09-01,9
3651,18,16,2025-10-01,6
3652,18,16,2025-11-01,4
3653,18,16,2025-12-01,7
3654,18,16,2026-01-01,11
3655,18,16,2026-02-01,11
3656,18,16,2026-03-01,10
3657,18,16,2026-04-01,9
3658,18,16,2026-05-01,9
3659,18,16,2026-06-01,8
3660,18,16,2026-07-01,5
3661,18,14,2025-08-01,1
3662,18,14,2025-09-01,1
3663,18,14,2025-10-01,1
3664,18,14,2025-11-01,1
3665,18,14,2025-12-01,1
3666,18,14,2026-01-01,1
3667,18,14,2026-02-01,1
3668,18,14,2026-03-01,1
3669,18,14,2026-04-01,1
3670,18,14,2026-05-01,1
3671,18,14,2026-06-01,1
3672,18,14,2026-07-01,1
3673,18,15,2025-08-01,9
3674,18,15,2025-09-01,6
3675,18,15,2025-10-01,8
3676,18,15,2025-11-01,11
3677,18,15,2025-12-01,12
3678,18,15,2026-01-01,5
3679,18,15,2026-02-01,4
3680,18,15,2026-03-01,8
3681,18,15,2026-04-01,11
3682,18,15,2026-05-01,9
3683,18,15,2026-06-01,10
3684,18,15,2026-07-01,5
3685,18,4,2025-08-01,1
3686,18,4,2025-09-01,1
3687,18,4,2025-10-01,1
3688,18,4,2025-11-01,1
3689,18,4,2025-12-01,2
3690,18,4,2026-01-01,2
3691,18,4,2026-02-01,2
3692,18,4,2026-03-01,1
3693,18,4,2026-04-01,2
3694,18,4,2026-05-01,2
3695,18,4,2026-06-01,2
3696,18,4,2026-07-01,2
3697,18,12,2025-08-01,1
3698,18,12,2025-09-01,1
3699,18,12,2025-10-01,1
3700,18,12,2025-11-01,0
3701,18,12,2025-12-01,2
3702,18,12,2026-01-01,1
3703,18,12,2026-02-01,1
3704,18,12,2026-03-01,1
3705,18,12,2026-04-01,1
3706,18,12,2026-05-01,1
3707,18,12,2026-06-01,1
3708,18,12,2026-07-01,1
